年份,出售單位 發電案場,購買者,憑證種類,供電種類,憑證張數,詳情
2024,台汽電綠能股份有限公司天機電力股份有限公司(天機電力股份有限公司),欣銓科技股份有限公司,太陽能,轉供,1191,詳情
2024,台汽電綠能股份有限公司天機電力股份有限公司(天機電力股份有限公司),瑞健股份有限公司,太陽能,轉供,1155,詳情
2024,台汽電綠能股份有限公司星曄綠能股份有限公司(烏山頭水庫水面型太陽光電發電系統),協勝發鋼鐵廠股份有限公司,太陽能,轉供,1533,詳情
2024,台汽電綠能股份有限公司星曄綠能股份有限公司(烏山頭水庫水面型太陽光電發電系統),台北富邦商業銀行股份有限公司,太陽能,轉供,2273,詳情
2024,台汽電綠能股份有限公司星曄綠能股份有限公司(烏山頭水庫水面型太陽光電發電系統),大統益股份有限公司,太陽能,轉供,982,詳情
2024,台汽電綠能股份有限公司星曄綠能股份有限公司(烏山頭水庫水面型太陽光電發電系統),瑞健股份有限公司,太陽能,轉供,4752,詳情
2024,台汽電綠能股份有限公司星曄綠能股份有限公司(烏山頭水庫水面型太陽光電發電系統),臺灣證券交易所股份有限公司,太陽能,轉供,5258,詳情
2024,台汽電綠能股份有限公司華晶能源股份有限公司(華晶12),炎洲股份有限公司薄膜廠,太陽能,轉供,439,詳情
2024,台灣碳資產電業股份有限公司存量能源股份有限公司(存量能源-台中靖鎰電廠),華南商業銀行股份有限公司,太陽能,轉供,374,詳情
2024,台灣碳資產電業股份有限公司存量能源股份有限公司(存量能源-台中壯佳果電廠),華南商業銀行股份有限公司,太陽能,轉供,1288,詳情
2024,台灣碳資產電業股份有限公司存量能源股份有限公司(彰化全興創新GSK地面型案),華南商業銀行股份有限公司,太陽能,轉供,116,詳情
2024,台灣碳資產電業股份有限公司傑能光電系統有限公司(元長李雲石1期 & 2期),北港武德宮,太陽能,轉供,29,詳情
2024,台灣艾貴太陽能源股份有限公司(台灣艾貴義竹發電廠),台灣積體電路製造股份有限公司,太陽能,轉供,98682,詳情
2024,台灣速力綠能股份有限公司(速力綠能芳苑發電廠第二機組),世界先進積體電路股份有限公司,太陽能,轉供,4931,詳情
2024,台灣速力綠能股份有限公司(速力綠能芳苑發電廠第一機組),世界先進積體電路股份有限公司,太陽能,轉供,6703,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),七厘股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),三千金屬工業股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),上銀科技股份有限公司,太陽能,轉供,250,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),中美矽晶製品股份有限公司竹南分公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),京城商業銀行股份有限公司,太陽能,轉供,47,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),台灣富士通將軍國際股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),台灣科思創股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),台虹科技股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),合勝貿易股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),國泰人壽保險股份有限公司,太陽能,轉供,99,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),大亞電線電纜股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),大甲化工實業股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),妙春實業股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),宏泰印刷廠股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),惠嘉電實業股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),日煙國際製造股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),日立安斯泰莫台中股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),曜智實業股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),李長榮化學工業股份有限公司(大社廠),太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),李長榮化學工業股份有限公司(高雄廠),太陽能,轉供,50,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),李長榮化學工業股份有限公司林園廠,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),李長榮科技股份有限公司(銅箔廠),太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),東隆興業股份有限公司,太陽能,轉供,20,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),松和工業股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),泓翔企業股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),白紗科技印刷股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),矽品精密⼯業股份有限公司中科分公司,太陽能,轉供,150,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),矽品精密工業股份有限公司,太陽能,轉供,200,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),立建工業股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),緯凡金屬股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),聯嘉光電股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),至盈實業股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),豐彩科技材料股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),野寶科技股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),金豐盛工具股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),銓泰環能科技股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),雅織流行股份有限公司染整廠,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司(太陽光電第三期計畫(彰化彰濱太陽光電新建工程)),頻譜電子工業股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),亞威行有限公司,太陽能,轉供,7,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),元太科技工業股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),凌陽科技股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),創控科技股份有限公司,太陽能,轉供,110,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),友訊科技股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),友達光電股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),台新國際商業銀行,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),台灣固網股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),台灣巴斯夫股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),台灣希克斯國際股份有限公司,太陽能,轉供,28,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),台灣東電化股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),台灣檢驗科技股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),台灣瑞環股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),台灣荏原精密股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),唯新工業股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),地球綜合工業股份有限公司,太陽能,轉供,200,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),大東電業廠股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),安美得生醫股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),家泰技術有限公司,太陽能,轉供,3,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),宸曜科技股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),富致科技股份有限公司,太陽能,轉供,250,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),常榮機械股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),康舒科技股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),德淵企業股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),應美盛股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),東軒綠能股份有限公司,太陽能,轉供,1,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),正文科技股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),正美企業股份有限公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),津綻石英科技股份有限公司,太陽能,轉供,10,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),瀚荃股份有限公司,太陽能,轉供,50,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),矽品精密⼯業股份有限公司新⽵分公司,太陽能,轉供,100,詳情
2024,台灣電力股份有限公司台灣電力公司股份有限公司(台南鹽田太陽光電發電站),碩隆精密工業(股)公司,太陽能,轉供,100,詳情
